,userid,tweetid,text,hashtags
236656,1499693007905468416,1500773688320397315,"@CNN #TheSanction to stop not only  #RussiaUkraineWar but all #wars is #Jewnatics #Asylum #Israel as such 0.2% cost #humanity
50% #LifeExpectancy
60% #Population
70% #Blacks
75% #Christians
80% #Progress
85% #Whites
90% #GDP
100% #Democracy

#Legal is #Undiverse #HolyCitizen

#PMOTKOG","[{'text': 'TheSanction', 'indices': [5, 17]}, {'text': 'RussiaUkraineWar', 'indices': [36, 53]}, {'text': 'wars', 'indices': [62, 67]}, {'text': 'Jewnatics', 'indices': [71, 81]}, {'text': 'Asylum', 'indices': [82, 89]}, {'text': 'Israel', 'indices': [90, 97]}, {'text': 'humanity', 'indices': [116, 125]}, {'text': 'LifeExpectancy', 'indices': [130, 145]}, {'text': 'Population', 'indices': [150, 161]}, {'text': 'Blacks', 'indices': [166, 173]}, {'text': 'Christians', 'indices': [178, 189]}, {'text': 'Progress', 'indices': [194, 203]}, {'text': 'Whites', 'indices': [208, 215]}, {'text': 'GDP', 'indices': [220, 224]}, {'text': 'Democracy', 'indices': [230, 240]}, {'text': 'Legal', 'indices': [242, 248]}, {'text': 'Undiverse', 'indices': [252, 262]}, {'text': 'HolyCitizen', 'indices': [263, 275]}, {'text': 'PMOTKOG', 'indices': [277, 285]}]"
385707,1429773822388056066,1500863709698314245,"""Courage is grace  under pressure.""
#UkraineUnderAttaсk 🇺🇦
@StopBullying20_
@4524Janice
@KindraGreer1
@thebrezejr
@Amy95474055
@RighterThanRigh
@gaurdian2020
@CaptainLivesOn 
@RockinRobinsCo1 
@JTLTMT 
@cookie_201 
@RealRandyWade1 
@PJ375793 
@45Mary24 
@Alpha_AED 
@Ariesmortis1 https://t.co/w7OXcW2zVk","[{'text': 'UkraineUnderAttaсk', 'indices': [50, 69]}]"
236844,1338460273,1500773885351903234,"If #Russia really thought #genocide was occurring, it could have taken action in the #ICJ. A state can only act w/in the limits permitted by #intlaw.","[{'text': 'Russia', 'indices': [3, 10]}, {'text': 'genocide', 'indices': [26, 35]}, {'text': 'ICJ', 'indices': [85, 89]}, {'text': 'intlaw', 'indices': [141, 148]}]"
139354,213245607,1500715063522516992,"@NadineDorries you have spelt Ukraine incorrectly quite an achievement given it is  being spelt correctly everywhere else in the UK! 
Your party's Russian paymasters will be so proud of you.
#Ukraine #NadineDorries #JohnsonTheRussianStooge #JohnsonOut42","[{'text': 'Ukraine', 'indices': [191, 199]}, {'text': 'NadineDorries', 'indices': [200, 214]}, {'text': 'JohnsonTheRussianStooge', 'indices': [215, 239]}, {'text': 'JohnsonOut42', 'indices': [240, 253]}]"
135221,280396564,1500711995011743744,"Ukrainian &amp; Russian Expats In Dubai Call For Peace Between The Two Neighbouring Countries
#peace #ukraine #russia https://t.co/m8JnBvbriA","[{'text': 'peace', 'indices': [110, 116]}, {'text': 'ukraine', 'indices': [117, 125]}, {'text': 'russia', 'indices': [126, 133]}]"
199560,255948648,1500751240271208451,"@ZelenskyyUa @narendramodi The people of the United Kingdom🇬🇧 stand with @ZelenskyyUa &amp; the people of Ukraine🇺🇦 
#WeAreAllUkrainians  #StrongerTogether2022 

#ActNow #DonateThePlanes #BanRussianOil

@BorisJohnson @trussliz 

#StandWithUkraine 🇺🇦 #NoToWar #StopPutinNOW","[{'text': 'WeAreAllUkrainians', 'indices': [117, 136]}, {'text': 'StrongerTogether2022', 'indices': [138, 159]}, {'text': 'ActNow', 'indices': [162, 169]}, {'text': 'DonateThePlanes', 'indices': [170, 186]}, {'text': 'BanRussianOil', 'indices': [187, 201]}, {'text': 'StandWithUkraine', 'indices': [229, 246]}, {'text': 'NoToWar', 'indices': [250, 258]}, {'text': 'StopPutinNOW', 'indices': [259, 272]}]"
288713,131813499,1500805862612471809,"https://t.co/s2tYKcw4li
#StopPutinNOW #RussianPropaganda #StopWarInUkraine 
Can Russia's propaganda machine win the war at home?
&lt;&lt;DW News&gt;&gt;","[{'text': 'StopPutinNOW', 'indices': [24, 37]}, {'text': 'RussianPropaganda', 'indices': [38, 56]}, {'text': 'StopWarInUkraine', 'indices': [57, 74]}]"
170786,719934970354081792,1500733729676972033,"New twist to #RussianUkrainianWar 

#NaijaloveinfoForeign #Russia #UkraineRussianWar #Ukrainian #Naijaloveinfo https://t.co/9tzFatuuqq","[{'text': 'RussianUkrainianWar', 'indices': [13, 33]}, {'text': 'NaijaloveinfoForeign', 'indices': [36, 57]}, {'text': 'Russia', 'indices': [58, 65]}, {'text': 'UkraineRussianWar', 'indices': [66, 84]}, {'text': 'Ukrainian', 'indices': [85, 95]}, {'text': 'Naijaloveinfo', 'indices': [96, 110]}]"
71229,264269436,1500669057401602051,Big plan has #Lord #Messiah  with @ZelenskyyUa  #Ukraine never #giveup #Godwithyou #heisyourSalvatiom #JesusChrist #believe strong ##atomicterrorist #Putin will #aidtheprice for #massacre #russianwillhatePutin https://t.co/Y8bh84qv1m,"[{'text': 'Lord', 'indices': [13, 18]}, {'text': 'Messiah', 'indices': [19, 27]}, {'text': 'Ukraine', 'indices': [48, 56]}, {'text': 'giveup', 'indices': [63, 70]}, {'text': 'Godwithyou', 'indices': [71, 82]}, {'text': 'heisyourSalvatiom', 'indices': [83, 101]}, {'text': 'JesusChrist', 'indices': [102, 114]}, {'text': 'believe', 'indices': [115, 123]}, {'text': 'atomicterrorist', 'indices': [132, 148]}, {'text': 'Putin', 'indices': [149, 155]}, {'text': 'aidtheprice', 'indices': [161, 173]}, {'text': 'massacre', 'indices': [178, 187]}, {'text': 'russianwillhatePutin', 'indices': [188, 209]}]"
453637,17034502,1500903663979610118,"@caitycoyne So @WVGovernor, in his desire to get rid of @PhilKabler, wants a train full of innocent civilians to also get hijacked? Real thoughtful of him. Maybe he should go to work for #Putin.","[{'text': 'Putin', 'indices': [187, 193]}]"
116405,1498718000714862597,1500699171719897089,@akaDakaryShida @shvalshvo @elonmusk #russia should leave from the indpendent country called #Ukraine️ #putin had no right to attack to the independent country. Now all the other countries go to the Nato so #putin now kills civilians just for revenge.,"[{'text': 'russia', 'indices': [37, 44]}, {'text': 'Ukraine️', 'indices': [93, 102]}, {'text': 'putin', 'indices': [103, 109]}, {'text': 'putin', 'indices': [207, 213]}]"
545859,1324736137,1500968830436356106,"Myself, as #Albanian can't tell any difference amid #Serbia &amp; #Ukraine️. Are Slav; both for someone have committed genocide vs minorities &amp; will never recognize their self-proclamation. 
Do differ only on alliances: #Serbian are tight with #Russia, #Ukrainian with #USA. #Albania","[{'text': 'Albanian', 'indices': [11, 20]}, {'text': 'Serbia', 'indices': [52, 59]}, {'text': 'Ukraine️', 'indices': [66, 75]}, {'text': 'Serbian', 'indices': [224, 232]}, {'text': 'Russia', 'indices': [248, 255]}, {'text': 'Ukrainian', 'indices': [257, 267]}, {'text': 'USA', 'indices': [273, 277]}, {'text': 'Albania', 'indices': [279, 287]}]"
250493,1247629091743748096,1500782543993335810,"Dear #RussiaGovt, Please be alert  that #NigeriaTerroristGovt have  send their #bokoharum  #Terror machineries to #Ukarine to  join #Ukraine military. #NigeriaGovt should be the next agenda for #RussiaGovt to free #Biafra. @KremlinRussia_E @mfa_russia @GovernmentRF @Russia https://t.co/0NwL0BBIZG","[{'text': 'RussiaGovt', 'indices': [5, 16]}, {'text': 'NigeriaTerroristGovt', 'indices': [40, 61]}, {'text': 'bokoharum', 'indices': [79, 89]}, {'text': 'Terror', 'indices': [91, 98]}, {'text': 'Ukarine', 'indices': [114, 122]}, {'text': 'Ukraine', 'indices': [132, 140]}, {'text': 'NigeriaGovt', 'indices': [151, 163]}, {'text': 'RussiaGovt', 'indices': [194, 205]}, {'text': 'Biafra', 'indices': [214, 221]}]"
385691,1497890039266779138,1500862974583611395,"They’ve misspelled the word “rewarded #UkraineRussianWar #Dublin #Irland #SupportUkraine #HelpUkraine 
https://t.co/cmxiWxLCCU","[{'text': 'UkraineRussianWar', 'indices': [38, 56]}, {'text': 'Dublin', 'indices': [57, 64]}, {'text': 'Irland', 'indices': [65, 72]}, {'text': 'SupportUkraine', 'indices': [73, 88]}, {'text': 'HelpUkraine', 'indices': [89, 101]}]"
410383,1499156483451334657,1500877995212431364,"We know the pain that #Ukraine is going through, we know the number of wounded, deceased and hurt people that this war is leaving. We join Ukraine by donating part of the profits from each sale of our next #NFTcollection that will be especially dedicated to them. #NFT #NFTs #ETH","[{'text': 'Ukraine', 'indices': [22, 30]}, {'text': 'NFTcollection', 'indices': [206, 220]}, {'text': 'NFT', 'indices': [264, 268]}, {'text': 'NFTs', 'indices': [269, 274]}, {'text': 'ETH', 'indices': [275, 279]}]"
452435,2765781723,1500903363394904071,"#Russian #gymnast wears “pro #Ukraine invasion” #Z symbol on podium, worst #political statement ever as the #russian was 3rd and #Ukraine was 1st lol #SlavaUkraini 
#russia .... less sewing letters and more gym practice is what I see in this picture #owned https://t.co/O2nO4ayNIg","[{'text': 'Russian', 'indices': [0, 8]}, {'text': 'gymnast', 'indices': [9, 17]}, {'text': 'Ukraine', 'indices': [29, 37]}, {'text': 'Z', 'indices': [48, 50]}, {'text': 'political', 'indices': [75, 85]}, {'text': 'russian', 'indices': [108, 116]}, {'text': 'Ukraine', 'indices': [129, 137]}, {'text': 'SlavaUkraini', 'indices': [150, 163]}, {'text': 'russia', 'indices': [165, 172]}, {'text': 'owned', 'indices': [250, 256]}]"
466057,18268210,1500911680754225155,"Best. App. Store. Release. Notes. Ever. @Readdle 🇺🇦

#StandWithUkraine #Readdle #Ukraine #AppStore https://t.co/2HEdMVDTmN","[{'text': 'StandWithUkraine', 'indices': [71, 88]}, {'text': 'Readdle', 'indices': [89, 97]}, {'text': 'Ukraine', 'indices': [98, 106]}, {'text': 'AppStore', 'indices': [107, 116]}]"
412348,1585389242,1500879179277033475,"At Mind and Life Europe our goal has always been to work towards alleviating suffering and promoting human flourishing. In light of the war in Ukraine we would like to share an important reflection from the Dalai Lama on peace. 

#ukraine #peace https://t.co/9FE8ESO8Ur","[{'text': 'ukraine', 'indices': [230, 238]}, {'text': 'peace', 'indices': [239, 245]}]"
516817,206500331,1500945847713865731,"#UkraineRussianWar 
Long march ahead.
※3/8/2022, Stars and Stripes 
#SaveUkraine 
#Ukriane #Russia #ウクライナ
#nowar 
#2022年のToday
#TomorrowsPapersToday https://t.co/7H4tcNGCtH","[{'text': 'UkraineRussianWar', 'indices': [0, 18]}, {'text': 'SaveUkraine', 'indices': [68, 80]}, {'text': 'Ukriane', 'indices': [82, 90]}, {'text': 'Russia', 'indices': [91, 98]}, {'text': 'ウクライナ', 'indices': [99, 105]}, {'text': 'nowar', 'indices': [106, 112]}, {'text': '2022年のToday', 'indices': [114, 126]}, {'text': 'TomorrowsPapersToday', 'indices': [127, 148]}]"
149660,17836518,1500721141442392064,"Some answers to what so many of us in the UK are asking: “Russia’s war against Ukraine. 
What can you do to support #Ukraine &amp; Ukrainians?” If you’e feeling helpless here’s some info: https://t.co/UnRJ7VYJHj #StandWithUkraine https://t.co/nzU0sP6aqs",[]
202022,3207497417,1500753265545388036,"KNOW THE GAME AND YOU CANT BE PLAYED‼️  #NewWorldOrder 

Ukrainian President #Zelenskyy is tied to #KlausSchwab , #JustinTrudeau , and other global #elites - LifeSite https://t.co/5vchTkUivA","[{'text': 'NewWorldOrder', 'indices': [56, 70]}, {'text': 'Zelenskyy', 'indices': [93, 103]}, {'text': 'KlausSchwab', 'indices': [115, 127]}]"
117032,898797684793810944,1500699455385108480,@NSE_NIFTY @AnilSinghvi_ @ZeeBusiness Dow down on Friday 180 points and Dow futures down by 330 points and our nifty down by 500 points... What happening with Indian market... I think Too oversold....Now God knows what happened in #RussianUkrainianWar and with Indian market...,"[{'text': 'RussianUkrainianWar', 'indices': [231, 251]}]"
380414,2975567982,1500860069075902468,Disabling a tank with #ukrainian translation #war #peace #kyiv #Ukraine https://t.co/GIUj80FP0t,"[{'text': 'ukrainian', 'indices': [40, 50]}, {'text': 'war', 'indices': [63, 67]}, {'text': 'peace', 'indices': [68, 74]}, {'text': 'kyiv', 'indices': [75, 80]}, {'text': 'Ukraine', 'indices': [81, 89]}]"
153515,1493598095820611589,1500723393167081476,"Over one MILLION people have fled #Ukraine in just eight days.

Numbers are rising and humanitarian needs are growing. UNHCR is on the ground with displaced families delivering lifesaving aid and assistance. #WithRefugees

🙏 Your support is vital. Donate now.","[{'text': 'Ukraine', 'indices': [52, 60]}]"
431901,1311659200792203264,1500891091180130310,"@KristiNoem Let us never forget that 
Trump Loves Putin and calls him Master. 
Noem Loves Trump and calls Him Master. 

Trump and Noem are owned by Putin
#GOP #Russia #Putin #SouthDakota #GOPTraitors #RepublicansAreTraitors https://t.co/kpTdEj6lkw","[{'text': 'GOP', 'indices': [154, 158]}, {'text': 'Russia', 'indices': [159, 166]}, {'text': 'Putin', 'indices': [167, 173]}, {'text': 'SouthDakota', 'indices': [174, 186]}, {'text': 'GOPTraitors', 'indices': [187, 199]}, {'text': 'RepublicansAreTraitors', 'indices': [200, 223]}]"
43578,826697951942631425,1500650430229004293,"@olga_chyzh Meanwhile, after taken over #Ukraine️, #Putin will have distribution of spoils of war again!","[{'text': 'Ukraine️', 'indices': [40, 49]}, {'text': 'Putin', 'indices': [51, 57]}]"
420033,1548961394,1500883816759672837,It's absurd to see the Black Misleadership Class lining up to demonstrate their support for war with #Russia while Black people face the structural violence of capitalism &amp; the terror of state violence from the domestic occupying army referred to as the police. #BlackTwitter,"[{'text': 'Russia', 'indices': [119, 126]}]"
311586,1441701646795358213,1500818703897792516,as a European citizen I’m asking you please close the sky over Ukraine! @NATO @BorisJohnson @EmmanuelMacron @OlafScholz @AlarKaris @GitanasNauseda @valstsgriba I don’t want Ukrainian people to die! Help them #ClosetheSkyOverUkraine #CloseTheSkyUkraine #StopPutinNOW #StopRussia https://t.co/jLybrUbt7z,"[{'text': 'ClosetheSkyOverUkraine', 'indices': [208, 231]}, {'text': 'CloseTheSkyUkraine', 'indices': [232, 251]}, {'text': 'StopPutinNOW', 'indices': [252, 265]}, {'text': 'StopRussia', 'indices': [266, 277]}]"
219910,1478274278348967939,1500764210111918084,"Considering #seoservice as one of the major aspects of digital marketing, SEO is the specialty of Allied Technologies. Know more- https://t.co/ZSVLSQRVHO via @pinterest 

#searchengineoptimization #Ukraine #seomarketing","[{'text': 'seoservice', 'indices': [12, 23]}, {'text': 'searchengineoptimization', 'indices': [171, 196]}, {'text': 'Ukraine', 'indices': [197, 205]}, {'text': 'seomarketing', 'indices': [206, 219]}]"
427685,1347662174597099521,1500888079946629120,Just picked up this beautifully powerful piece from @tania_rivilis on @objktcom with all proceeds going to help the people in Ukraine. #StandWithUkraine #Tezos #CleanNFT #MotivationMonday https://t.co/PMQfDVRevf,"[{'text': 'StandWithUkraine', 'indices': [135, 152]}, {'text': 'Tezos', 'indices': [153, 159]}, {'text': 'CleanNFT', 'indices': [160, 169]}, {'text': 'MotivationMonday', 'indices': [170, 187]}]"
81609,38804101,1500674839006560259,"""Thousands of Russian #doctors, #nurses &amp; other #healthcare workers have signed an open letter to President Vladimir #Putin urging him to put an end to war in #Ukraine.
According to BMJ, as of February 28, 15000 people had signed the letter.""
https://t.co/hNayxTJX0c
#Russia #news","[{'text': 'doctors', 'indices': [22, 30]}, {'text': 'nurses', 'indices': [32, 39]}, {'text': 'healthcare', 'indices': [52, 63]}, {'text': 'Putin', 'indices': [121, 127]}, {'text': 'Ukraine', 'indices': [163, 171]}, {'text': 'Russia', 'indices': [271, 278]}, {'text': 'news', 'indices': [279, 284]}]"
278458,309612521,1500799599241486341,Pope Francis has asked two cardinals to make their way to #Ukraine to express “the Church’s solidarity with the suffering Ukrainian people”. More details 👇👇 https://t.co/O7c6qWZILX,"[{'text': 'Ukraine', 'indices': [58, 66]}]"
109046,1125852701516894208,1500694028353867777,@LatestAnonPress #Russia tested its internet version in 2019. There will be two different internets in the world very soon. They were getting ready for most of the current sanctions.,"[{'text': 'Russia', 'indices': [17, 24]}]"
50913,549680576,1500654297981198336,"@ML3democrats I see a beautiful woman @FLOTUS looking lovingly &amp; with eyes filled with pride at her husband. Wearing a stunning dress with a small touch of sunflower on the left sleeve to show her support of #Ukraine 🇺🇦 . Smart, strong, unflinching devotion to her husband and to her country.🇺🇲",[]
290933,3243692450,1500806891567472643,"@mrdark3366 Of course they are. They don't want the Soviet citizens seeing the videos of Russian soldiers inside Ukraine denouncing the war.
#UkraineRussianwar #Ukraine","[{'text': 'UkraineRussianwar', 'indices': [141, 159]}, {'text': 'Ukraine', 'indices': [160, 168]}]"
241819,1284404019276869632,1500776777056063488,"#StandWithUkraine️ #StandWithUkraine #UkraineUnderAttaсk #StandingWithUkraine #AntiWarProtests #Urkaine #StandForUkraine #StandWithUkriane 

Are you sure of your Ukraine support? https://t.co/XDGjZdoeAB","[{'text': 'StandWithUkraine️', 'indices': [0, 18]}, {'text': 'StandWithUkraine', 'indices': [19, 36]}, {'text': 'UkraineUnderAttaсk', 'indices': [37, 56]}, {'text': 'StandingWithUkraine', 'indices': [57, 77]}, {'text': 'AntiWarProtests', 'indices': [78, 94]}, {'text': 'Urkaine', 'indices': [95, 103]}, {'text': 'StandForUkraine', 'indices': [104, 120]}, {'text': 'StandWithUkriane', 'indices': [121, 138]}]"
312754,1486668834199199747,1500819566548729862,#RUSSIA MUST LISTEN TO WORLD COURT ORDERS DESPITE ITS BOYCOTT -UKRAINE ENVOY,"[{'text': 'RUSSIA', 'indices': [0, 7]}]"
8284,102797131,1500627720191025155,"@Devythedev Panda Vip Club  🇺🇦NO WAR🇷🇺
Check out my new item 
Follow Me...
#NFTs #NFT #NFTCommunity #nftart #OpenSeaNFT #nftart #OpenSea #Metaverse @opensea  #Ethereum  #pixelart #Russia #Ukrania  #NFTdrop #NFTLaunch #Indian #pixelpunk  #NoWar #NFTartists #Mexican 
https://t.co/6LPi0pyFFX","[{'text': 'NFTs', 'indices': [75, 80]}, {'text': 'NFT', 'indices': [81, 85]}, {'text': 'NFTCommunity', 'indices': [86, 99]}, {'text': 'nftart', 'indices': [100, 107]}, {'text': 'OpenSeaNFT', 'indices': [108, 119]}, {'text': 'nftart', 'indices': [120, 127]}, {'text': 'OpenSea', 'indices': [128, 136]}, {'text': 'Metaverse', 'indices': [137, 147]}, {'text': 'Ethereum', 'indices': [158, 167]}, {'text': 'pixelart', 'indices': [169, 178]}, {'text': 'Russia', 'indices': [179, 186]}, {'text': 'Ukrania', 'indices': [187, 195]}, {'text': 'NFTdrop', 'indices': [197, 205]}, {'text': 'NFTLaunch', 'indices': [206, 216]}, {'text': 'Indian', 'indices': [217, 224]}, {'text': 'pixelpunk', 'indices': [225, 235]}, {'text': 'NoWar', 'indices': [237, 243]}, {'text': 'NFTartists', 'indices': [244, 255]}, {'text': 'Mexican', 'indices': [256, 264]}]"
254267,924282658926063616,1500784657121652737,"#RussianWar aginst #Ukraine:

The Dangerous Allure of the #NoFlyZone  @WarOnTheRocks https://t.co/3r7XriFNgB","[{'text': 'RussianWar', 'indices': [0, 11]}, {'text': 'Ukraine', 'indices': [19, 27]}, {'text': 'NoFlyZone', 'indices': [58, 68]}]"
16194,421780899,1500631646642610180,"@abcnews To make it clear to everyone what Russia has finally taken shape under Putin these days: the police in Moscow stop people and check their phones.
https://t.co/G7OZWsNBQf
#ukraine 🇺🇦 #СлаваУкраїні","[{'text': 'ukraine', 'indices': [179, 187]}, {'text': 'СлаваУкраїні', 'indices': [191, 204]}]"
531235,1500595224304889856,1500959768638328839,"@RepDavid Since the beginning of the war, hundreds of Russian missiles and bombs have been fired at Ukrainian cities, killing civilians every day. We call on to #CloseTheSky or at least to give us fighter jets, anti-rocket and anti-aircraft defense. #StandWithUkraine #PutinWarCriminal","[{'text': 'CloseTheSky', 'indices': [161, 173]}, {'text': 'StandWithUkraine', 'indices': [250, 267]}, {'text': 'PutinWarCriminal', 'indices': [268, 285]}]"
516440,30174748,1500945731141574656,"😆👇 Russian Foreign Minister Larov meant this
#Ukraine
#UkraineRussiaCrisis https://t.co/apksOnYuKI https://t.co/NahKHEvwkY","[{'text': 'Ukraine', 'indices': [62, 70]}, {'text': 'UkraineRussiaCrisis', 'indices': [71, 91]}]"
327269,1099915012037099521,1500828160878911489,"Surrender three regions, scrap your Army – Russia gives Ukraine conditions - https://t.co/cL9kkXLQO1 #News  #army #breaking #Russia #Ukraine #BBnaija #Messi #Wizkid #Davido","[{'text': 'News', 'indices': [101, 106]}, {'text': 'army', 'indices': [108, 113]}, {'text': 'breaking', 'indices': [114, 123]}, {'text': 'Russia', 'indices': [124, 131]}, {'text': 'Ukraine', 'indices': [132, 140]}, {'text': 'BBnaija', 'indices': [141, 149]}, {'text': 'Messi', 'indices': [150, 156]}, {'text': 'Wizkid', 'indices': [157, 164]}, {'text': 'Davido', 'indices': [165, 172]}]"
482874,1149333295747993600,1500921879783215106,"@WSJ Remember this @NRA mouthpiece endorsing unspeakable war crimes. 

Maria Butina makes a video encouraging people to draw a white “Z” on their lapel to show solidarity with #Putin. #GOPBetrayedAmerica #NRA #military https://t.co/kVrtNv2iyK","[{'text': 'Putin', 'indices': [176, 182]}, {'text': 'GOPBetrayedAmerica', 'indices': [184, 203]}, {'text': 'NRA', 'indices': [204, 208]}, {'text': 'military', 'indices': [209, 218]}]"
135465,129670319,1500712145922654208,"""We survived Stalin, we'll survive this: Member of Ukrainian parliament""

https://t.co/lED8a6qyf6

#RussianUkrainianWar #Dictatorship","[{'text': 'RussianUkrainianWar', 'indices': [99, 119]}, {'text': 'Dictatorship', 'indices': [120, 133]}]"
135641,1137515126,1500712249048064001,The best way to help the people of Ukraine right now is to leave the uk in empty vehicles - stock up supplies in the EU then drive it across to UA . The U.K. is severed from helping . #brexit #Ukraine,[]
69921,731219262,1500667291955912708,"@KyivIndependent ⚡️NB Important to know. Normal ratio combat soldiers is about 35%. That mean that of those 160.000 russian troops in Ukraine. Apx 55.000 is combat. If most of those captured are combat. Thats a hard blow to Russians 
#SlavaUkraini 🇺🇦💪🏻#StopPutinNOW",[]
228697,1298565643416068096,1500769138289094658,"#Ukraine #Anonymous #War #Putin #Hacker #Cyberwar
message from Anonymous to Putin https://t.co/Fjsgc4GKId","[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'Anonymous', 'indices': [9, 19]}, {'text': 'War', 'indices': [20, 24]}, {'text': 'Putin', 'indices': [25, 31]}, {'text': 'Hacker', 'indices': [32, 39]}, {'text': 'Cyberwar', 'indices': [40, 49]}]"
214972,581740562,1500761096076017670,"As the @CIJ_ICJ begins its hearing on allegations of #genocide by #Russia in #Ukraine, here's a podcast about what this term means...and why we use it so sparingly. https://t.co/YpvHNT48kX","[{'text': 'genocide', 'indices': [53, 62]}, {'text': 'Russia', 'indices': [66, 73]}, {'text': 'Ukraine', 'indices': [77, 85]}]"
65278,807137815356026881,1500664660554518528,"This is all really silly, and hypocritical. This makes war sound like a sporting event that they anticipate happening again in the future. An insurance company representative must have drawn it up. Blow it all up already. The doctors are just playing with us.
#war #unsc #medicine https://t.co/Cjvl6h5BKK","[{'text': 'war', 'indices': [260, 264]}, {'text': 'unsc', 'indices': [265, 270]}, {'text': 'medicine', 'indices': [271, 280]}]"
55103,1492209547364032514,1500657711263870978,"@JustinTrudeau Stay safe Prime Minister @JustinTrudeau .
🇺🇦✊🌻🇨🇦
#RussianInvasionOfUkraine 
#SlavaUkraini 💪🇺🇦 https://t.co/8WT2hfaH0H","[{'text': 'RussianInvasionOfUkraine', 'indices': [77, 102]}, {'text': 'SlavaUkraini', 'indices': [104, 117]}]"
117521,1177827162302418944,1500699684771352576,"Double standards of US, EU and NATO has exposed after their support for Ukraine while being killer of innocent in Afg, Iraq , Palestine and Syria.
#NATO","[{'text': 'NATO', 'indices': [147, 152]}]"
124004,1443976754410917892,1500704287814348801,"Ukraine War - RPG Attack On Russian T-72 Tank - video streamed using a GoPro Helmet Cam Combat #Russia #Ukraine #Kyiv #Kharkiv 
https://t.co/pb2j2l2jWV https://t.co/9Bh6ixRGnp","[{'text': 'Russia', 'indices': [111, 118]}, {'text': 'Ukraine', 'indices': [119, 127]}, {'text': 'Kyiv', 'indices': [128, 133]}]"
129032,1008079179102019584,1500708239595421698,"Why #Stellantis is still operating in #Russia ? 

#UkraineRussianWar #war #ban #boycott #StopWarInUkraine #SanctionRussiaNow","[{'text': 'Stellantis', 'indices': [4, 15]}, {'text': 'Russia', 'indices': [38, 45]}, {'text': 'UkraineRussianWar', 'indices': [50, 68]}, {'text': 'war', 'indices': [69, 73]}, {'text': 'ban', 'indices': [74, 78]}, {'text': 'boycott', 'indices': [79, 87]}, {'text': 'StopWarInUkraine', 'indices': [88, 105]}, {'text': 'SanctionRussiaNow', 'indices': [106, 124]}]"
234193,1422319834340151297,1500772784712171522,Ukraine conflict: Growing numbers of firms pull back from Russia. #UkraineUnderAttaсk https://t.co/bltXhNRVfl,"[{'text': 'UkraineUnderAttaсk', 'indices': [66, 85]}]"
198016,1283359889163603969,1500750464010563584,"Ukraine finds love. Russia finds war.

#RussiaInvadedUkraine #StopPutinNOW https://t.co/O2oDx1BEB8","[{'text': 'RussiaInvadedUkraine', 'indices': [39, 60]}, {'text': 'StopPutinNOW', 'indices': [61, 74]}]"
62837,1776666714,1500662868076863489,"@PersistResist17 @RussiaUN Right now there is only one #Fascist country at war and the headquarters are at #Kremlin with #Nazi solders fighting and trying to take over the whole #Ukraine and kill all of the innocent mothers , children, elderly and innocent #animals ! Disgusting , dishonest #Putler","[{'text': 'Fascist', 'indices': [72, 80]}, {'text': 'Kremlin', 'indices': [124, 132]}]"
421402,1256867308770910208,1500885177119223815,"📡Man arrested for driving truck into gates of Russian embassy in Dublin.

“I want the ambassador and his colleagues to leave this country, leave this free country,” the driver said as he was taken away, according to the Irish Times.
#TruckDriver #ukraine",[]
244291,4473479067,1500778166855643137,@natkpowell @shirtology For what it's worth - I see #Senegal has more imports from #Russia than any other sub-Saharan African country (2019 data),"[{'text': 'Senegal', 'indices': [52, 60]}, {'text': 'Russia', 'indices': [83, 90]}]"
499645,1451963644011450373,1500934570748760064,"@POTUS please re-start construction on #KeystoneXLPipeline so North America can be energy independent #StandWithUkraine even in policy, this won't be built overnight https://t.co/vMfEvTzBRi","[{'text': 'KeystoneXLPipeline', 'indices': [39, 58]}, {'text': 'StandWithUkraine', 'indices': [102, 119]}]"
312202,438997824,1500819073000964098,"This is great, hope these funds will help the Ukrainian people.
#Ukraine️ #peace #RussiaUkraineWar https://t.co/NChSZkYsMQ","[{'text': 'Ukraine️', 'indices': [64, 73]}, {'text': 'peace', 'indices': [74, 80]}, {'text': 'RussiaUkraineWar', 'indices': [81, 98]}]"
205348,1169385746354135040,1500755754051067905,"Why don’t you promote peace talks instead of ratcheting up the escalation? 

Isn’t the whole point of the State Department to promote dialogue? Since when did the Department of Defense run your office, @SecBlinken? #Russia #Ukraine https://t.co/RocQYxCC92","[{'text': 'Russia', 'indices': [215, 222]}, {'text': 'Ukraine', 'indices': [223, 231]}]"
257321,552596775,1500786927724806146,"@BevanWhitfield @CVL_inSL @PI_Illios @monichan_desu @selbyevans @valibrarian @renneemiko @doris3m @NLZingrone @heikephilp @nelliemuller @sheilayoshikawa @CherryNetwork @vwbpe @avaconinc @npsl @ScienceCircle @iste @vste @CVLibrary @EducatorsVR @engage_xr @animocabrands @pjcozzi @mpetit @UnrealEngine Sting: «HELP UKRAINE» (2022) News of Ukraine 
https://t.co/mfQQKuvU0r 
#unterkunft #ukraine #germany","[{'text': 'unterkunft', 'indices': [371, 382]}, {'text': 'ukraine', 'indices': [383, 391]}, {'text': 'germany', 'indices': [392, 400]}]"
